val_loss,valid_dice,epoch,step,train_loss
0.617917537689209,0.01730264537036419,575,1727,
0.6178348064422607,0.017283553257584572,576,1730,
0.6177094578742981,0.017315061762928963,577,1733,
0.6175849437713623,0.017297636717557907,578,1736,
0.6176159381866455,0.017286015674471855,579,1739,
0.6176209449768066,0.017269987612962723,580,1742,
0.6177306771278381,0.017281774431467056,581,1745,
0.6176682710647583,0.017283443361520767,582,1748,
,,583,1749,0.6180577278137207
0.6176568865776062,0.01729838363826275,583,1751,
0.6175178289413452,0.0172914769500494,584,1754,
0.6174983978271484,0.017311543226242065,585,1757,
0.6175204515457153,0.017277050763368607,586,1760,
0.6174391508102417,0.017322899773716927,587,1763,
0.6174430251121521,0.017349112778902054,588,1766,
0.6174713969230652,0.01729505881667137,589,1769,
0.6175156235694885,0.01730451174080372,590,1772,
0.6175262928009033,0.017262311652302742,591,1775,
0.6175516843795776,0.017295505851507187,592,1778,
0.6175885200500488,0.017305973917245865,593,1781,
0.617404043674469,0.017320990562438965,594,1784,
0.6173927783966064,0.01734282076358795,595,1787,
0.617486834526062,0.01730605587363243,596,1790,
0.6175004243850708,0.01726914569735527,597,1793,
0.6175202131271362,0.017298253253102303,598,1796,
,,599,1799,0.6152052879333496
0.6174413561820984,0.01725202612578869,599,1799,
